atac_logfc	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me3	H3K9me3
chr22:36251130:36253430	0.0082353510353409	-0.428218003412042	-0.230844596502114	-0.117889145393826	-0.201223005848919	-0.209409769167937	-0.201823125066694
chr22:36251132:36253432	0.0227265981601138	-0.389056772668492	-0.221047121153054	-0.12454212139406	-0.213550719784139	-0.188231719673374	-0.231478340176241
chr22:36251140:36253440	0.00261529078667406	-0.281925076943774	-0.297699299005372	-0.0843102737922728	-0.195885110672968	-0.263804728549594	-0.253057860958115
chr22:36251160:36253460	0.0229903953693838	-0.331084239055261	-0.275733278596829	-0.0993486759874661	-0.192428390526207	-0.203507343331437	-0.256461677422828
chr22:36251163:36253463	0.00797197309078024	-0.374487064735517	-0.218580065204327	-0.126038499326388	-0.199968272105615	-0.158618222861576	-0.204921738371878
chr3:100490650:100492950	-0.318173361632576	-0.50342046391066	-0.213651953767117	-0.23454185566754	-0.311275223309172	-0.228879168036854	-0.252533268866738
chr3:100490659:100492959	-0.262952883216851	-0.585440446762722	-0.238690065107977	-0.200008000907347	-0.252185013302409	-0.242808938398971	-0.193672021070644
chr3:100832014:100834314	-0.00320604428393788	0.0364043184266428	-0.166652966074603	0.0135494202691696	-0.245862368693758	-0.204012010136755	-0.174410981309033
chr3:100846128:100848428	-0.249833909025162	-0.0582837085906042	-0.0187856154732985	-0.124334822975036	-0.0734869598994361	-0.433083945772977	-0.173679901906338
chr3:100846130:100848430	-0.136781843153067	-0.17296142468882	0.0162376524405948	-0.0980858425026349	0.0240101217017893	-0.48119624070309	-0.139420983821324
chr3:100866620:100868920	-0.229239605284552	-0.274527756958736	-0.0788120165240621	-0.0247282836091725	-0.0644692870713374	-0.125217546676967	-0.0863596945657776
chr3:100993150:100995450	-0.417621987651926	-0.433820814525072	-0.344747973758419	-0.351305412776814	-0.113442580618916	-0.315224243803257	-0.215698591495103
chr3:100993153:100995453	-0.397094857544072	-0.434848139279055	-0.344662954532361	-0.359768262512439	-0.115281419161754	-0.316747505031747	-0.220199093275299
chr3:100993160:100995460	-0.429267490793006	-0.417121370378091	-0.275124283348152	-0.254401427445319	-0.119916670263283	-0.343508812229097	-0.240778112350977
chr3:100993192:100995492	-0.369591284924354	-0.340191450079931	-0.260800910627405	-0.30884637531126	-0.166832715178305	-0.289705223366124	-0.266141222978276
chr3:125001720:125004020	-0.291416037567787	-0.433173612900979	0.124380812952339	0.133270608355857	-0.042114116191558	-0.0589798819007314	0.0862549746314302
chr3:136955982:136958282	-0.376154883184898	-0.444686818896353	-0.0136928464216588	-0.152392780105906	-0.144572386257641	-0.18718461481867	0.0116234146543961
chr3:136956008:136958308	-0.404701374644839	-0.46112489491677	-0.0202884962712115	-0.225889504018193	-0.128127409970454	-0.245142297862954	0.0780568529551738
chr3:172523130:172525430	-0.0409902733393784	-0.532692470064024	0.00997805015508163	-0.22173527252157	-0.118904235948493	-0.02376069464483	-0.163421272710946
chr3:172523165:172525465	0.0520556124333903	-0.460787820753458	0.0296331616074578	-0.166947336706666	-0.156420634689815	-0.088919672668515	-0.0647848691810657
chr3:172523167:172525467	0.0410780490743451	-0.412677211059664	-0.00500167141304647	-0.145091664146314	-0.16000296789818	-0.0869101326432741	-0.0463331239289273
chr3:172523175:172525475	-0.00462960427238429	-0.314244235125744	0.0902477365624235	-0.155874219834491	-0.130323081433738	-0.0630325440569758	-0.077649687110366
chr3:183842094:183844394	0.0302114499904152	-0.264031095411564	-0.0603349736525352	0.0282302312936526	-0.0692090999004722	-0.225862668460163	-0.0231194130015945
chr3:186105642:186107942	0.071444732085584	-0.28925488751941	0.0838012930966915	-0.0462360389635323	0.00723445236277653	-0.234485907140001	-0.00314329907561604
chr3:187252901:187255201	-0.132107842113917	-0.120264440020812	0.111542089130516	-0.267826164873349	-0.0111921941777326	-0.266786939653648	-0.0979578084685872
chr3:187291397:187293697	-0.373627215984733	-0.617656813718594	-0.0890853455283477	-0.178454479013152	-0.161983330592994	-0.199167229354023	-0.0593872349810457
chr3:187291454:187293754	-0.373052181445265	-0.685421504349831	-0.121398957150367	-0.121720074921156	-0.0660996687154867	-0.257460220331079	-0.0120664322705844
chr3:187291558:187293858	-0.297829401593817	-0.714870469192966	-0.154489915614131	-0.17245813354389	-0.124263151592107	-0.27024998193312	-0.0983918171594017
chr3:187291582:187293882	-0.234693586475158	-0.690742385654882	-0.0666841806099605	-0.127704804771332	-0.183183814268157	-0.314091928523775	-0.0987658219398785
chr3:187291657:187293957	-0.434280775471988	-0.672344752520057	-0.0429223083859048	-0.129301564543537	-0.146338466290461	-0.244252587343213	-0.129999079197666
chr3:187291658:187293958	-0.387072848929293	-0.664773893204108	-0.0723828555544007	-0.154088170348289	-0.127171319799124	-0.226619123639924	-0.110261181103217
chr3:187291677:187293977	-0.299548364640133	-0.689301838598181	-0.0785664355555406	-0.0938347711845813	-0.168910368898837	-0.247822554057443	-0.0351865148927395
chr3:187291680:187293980	-0.41791607625022	-0.606373107667307	-0.0812338329200336	-0.0801029150944629	-0.143758355571858	-0.222557918936044	-0.0415323501476405
chr3:187291722:187294022	-0.431559969766233	-0.619557003906854	-0.0912411580918633	-0.0959115856395329	-0.0773948170703879	-0.201446365380005	-0.127493751572157
chr3:195583654:195585954	-0.124606069440904	-0.826130651471415	-0.0708712432734099	-0.250205044700924	-0.314009558270039	-0.364950228979001	-0.0146548677471036
chr3:4978231:4980531	-0.195809137863619	-0.602565328052003	-0.0206626013647473	-0.0126474501471218	0.148283718574102	0.0837913684672687	0.0435981532819096
chr3:99636593:99638893	-0.226841628210805	-0.762240807682408	-0.28807268169489	-0.152475814750136	-0.157548501642981	-0.210239246460191	-0.13261274537835
chr3:99636595:99638895	-0.218331337094702	-0.750605825745782	-0.293475723320729	-0.147679767498531	-0.150438840622593	-0.133757533966527	-0.170949776887151
chr3:99636621:99638921	-0.180041282683111	-0.708654146429163	-0.243128144750321	-0.162585345000452	-0.142215248223192	-0.162326650477419	-0.0966317232013038
chr4:108618565:108620865	-0.552314114663209	-0.14235726304443	-0.241293325387031	-0.216106213195091	-0.16218324262297	-0.0336285757554051	-0.329423272089798
chr4:108618568:108620868	-0.516759003085285	-0.15913161420679	-0.223730145478273	-0.23306730596364	-0.257665851257419	-0.118457007175503	-0.294234704026542
chr4:108618589:108620889	-0.561415314332934	-0.242361773606799	-0.295103554140737	-0.0936212368663888	-0.164867478095096	0.0124977743151158	-0.268083052194566
chr4:108618625:108620925	-0.601735593573239	-0.145097201637888	-0.357002682532318	-0.0160125879697615	-0.110696662208968	0.0684325238062545	-0.263079002256706
chr4:108618632:108620932	-0.658631160007523	-0.133296430080042	-0.29365216184334	0.0112808894403276	-0.0941359770694375	0.159300384174483	-0.211114845879565
chr4:108618655:108620955	-0.536796967247536	-0.0227161683540215	-0.172014582324312	0.00843903969816191	-0.0951338471494427	0.142622722729745	-0.155825715282237
chr4:14109967:14112267	-0.290978411114269	-0.398937006288177	-0.0966231964092547	-0.140582460881078	-0.104796474470499	-0.0587992066673656	-0.177460334921576
chr4:14109976:14112276	-0.23657927956785	-0.252208905339815	-0.0234046082630834	-0.222183977264567	-0.080413170492042	-0.015732964240229	0.0423585591922241
chr4:14109989:14112289	-0.28452087746707	-0.219301000043482	0.0210344425324807	-0.162190293420701	-0.112871952135543	0.0200320351683727	-0.019842807104993
chr4:14110019:14112319	-0.176084864605459	-0.312452055553015	-0.0309328455942391	-0.140221438979351	-0.057780227050967	0.0191741096315461	-0.0244579982894789
chr4:158172723:158175023	-0.309853883986954	-0.0153986249807726	-0.0434908570223109	-0.106810621474784	-0.073449658388712	-0.182261437899251	-0.107777056968988
chr4:158172746:158175046	-0.368183043094049	-0.0190413094767964	-0.0225011154721589	-0.122890960723084	-0.0616095830153413	-0.192641679326777	-0.106087616213463
chr4:158172750:158175050	-0.279463213164252	-0.0233131144396431	0.0137003581317168	-0.108415867173192	-0.0899188084338935	-0.168984540900888	-0.138094809490511
chr4:173334058:173336358	-0.131123107810789	-0.193353089743568	-0.0893972316088789	0.0277236878454365	-0.128341002199237	0.0319891300321984	-0.141533342187715
chr4:173334091:173336391	-0.166399600915296	-0.268793759854839	-0.11308538763262	0.00572589117931871	-0.319976510439422	-0.0522617725932791	-0.156499942721244
chr5:122076874:122079174	-0.346248497638437	-0.542176733373603	0.0990173729882573	0.0494090365442947	-0.0392300562762065	-0.0332810944446437	-0.0335947660176379
chr5:122076923:122079223	-0.273568532916416	-0.501196604941415	0.101655893601742	0.0352281513930983	-0.030832703569279	0.0243787508139677	-0.00638687062464356
chr5:122078060:122080360	-0.232412051374538	-0.722357497692075	-0.106212121174473	-0.0897501951022677	-0.257485090640351	-0.175279668009795	-0.0666436676049144
chr5:154850290:154852590	-0.108788897437207	-0.36093133941622	-0.0598192292071391	0.0496816563792606	-0.074326640260985	-0.128115220378327	-0.0588759116623332
chr5:154850297:154852597	-0.106227489402358	-0.378141617356658	-0.0993125605026244	0.0492174224096543	-0.111043484856945	-0.143644307506658	-0.0878581536653381
chr5:154850303:154852603	-0.174075862057647	-0.359500142736315	-0.0918570648711553	0.0261032622302891	-0.119427586266581	-0.0906718702393588	-0.132316293979252
chr5:154850309:154852609	-0.157171385695407	-0.421987642521511	-0.0514491930092933	0.0510521040813193	-0.0281098532303891	-0.187543690820551	-0.152889925505494
chr5:154850313:154852613	-0.118294045251573	-0.387010244488269	-0.0509574752698434	-0.0118602951776287	-0.0483054807396618	-0.117935941800654	-0.208394476756334
chr5:159161060:159163360	0.0750282271892999	-0.508539659089193	-0.0344792849755935	-0.155205916686887	-0.0324063305834684	-0.160154187972788	-0.141903361985232
chr5:159162728:159165028	-0.444220146513186	-0.325696464652618	-0.111533489297388	0.0484141151567574	-0.115843028974391	-0.0302468293690518	-0.164768917808856
chr5:160419854:160422154	-0.182901702059883	0.00969777517005828	-0.196967687839845	-0.0321158390911538	-0.241630226700856	-0.00154728261770056	-0.0905934662783236
chr5:160419857:160422157	-0.217446284352297	0.0318057003827142	-0.273899924857675	-0.0500365017943661	-0.2068873640935	-0.0254262456475329	-0.152000910168539
chr5:160419868:160422168	-0.18921600392516	-0.00304263697455032	-0.170189067592793	-0.0175175880634079	-0.168814835231405	0.0274598596637301	-0.0346627561850353
chr5:39392139:39394439	-0.283329434718854	-0.124604687390458	-0.00861275294286462	-0.201063847012527	-0.0850915370752678	-0.163795452092055	-0.0327143098954946
chr5:39424568:39426868	-0.115928498307725	-0.917550439652973	-0.0345795202813384	0.0230482119306845	-0.0552362666124016	0.0554679814794858	-0.0222175718186044
chr5:39424570:39426870	-0.0351663477522104	-0.839486215536559	-0.0628490634324426	-0.0170684332144874	-0.0497019284100157	0.175106379670695	0.00525300514644354
chr5:39424613:39426913	-0.0400916959485605	-0.848241761407419	-0.166217969875093	0.0635022561419343	0.103617998165212	-0.0372251243292073	-0.0634616621895405
chr5:39424659:39426959	0.00777492141253634	-0.763216521199459	0.0150608094532948	-0.0564739029501591	0.12983634421674	-0.0440825229449166	-0.155987239008254
chr5:39424676:39426976	-0.0568485598545674	-0.902451367002162	0.077121752912797	-0.0989004672134938	0.0949388758116927	0.0432780280718635	-0.0325889899582192
chr5:39424680:39426980	-0.0442023124373455	-0.888854600524485	0.0759853407567131	0.0584281682557389	0.119073752323388	0.0190060373986846	-0.0352986559144656
chr5:40834912:40837212	-0.268928674595693	-0.345902465724314	-0.182389421307555	-0.195640450942119	-0.0412715983335826	-0.426814853593207	-0.149707431782231
chr5:40834922:40837222	-0.2472973051059	-0.415774962468697	-0.156937493304194	-0.161606239831069	-0.0786399833563176	-0.306785705966611	-0.18349015172864
chr5:8455690:8457990	-0.119533833281065	-0.113379759802111	-0.0351613759036189	-0.247877484191289	-0.385863877504331	0.00482201497045659	-0.169778696556942
chr5:8455694:8457994	-0.0603795101373518	-0.0843489023617394	-0.166393328220679	-0.286577790847656	-0.457887745458518	0.0176005562704398	-0.223781437595178
chr6:159688048:159690348	-0.0421101780056644	-0.158195628223399	-0.193551645972315	-0.0387715056390987	-0.0692756925950491	0.0212385642804286	-0.123851508711749
chr6:22302509:22304809	-0.135967213055553	-0.134123654556519	-0.133063723638838	-0.0973975322751487	-0.150833645109506	-0.381245583020661	-0.0186994677055928
chr6:30906206:30908506	-0.207918920268922	-0.129311084723331	-0.108776952660746	0.0330742785832392	-0.139217018384254	-0.0395335041853013	-0.123949018581179
chr6:30906220:30908520	-0.224802520747583	-0.145524102691029	-0.124474407045531	-0.0228349674046245	-0.145459017630051	-0.0450455087037943	-0.125491347834825
chr6:30906222:30908522	-0.219661410999652	-0.184653299198295	-0.138493860777404	-0.0330081815021637	-0.149103562069122	0.0111026149859584	-0.148496827828594
chr6:31398699:31400999	-0.304769707088059	-0.163900746801485	-0.224006063784242	-0.222257882748955	0.155866119932994	0.214939923520504	-0.242607367534214
chr6:31398701:31401001	-0.244794684735959	-0.193885834650698	-0.168295078663674	-0.188750844266607	0.103530987044608	0.186957846639096	-0.222861327709666
chr6:31944221:31946521	-0.26366205360028	-0.359956519676049	0.0639976951905227	0.0481697944469384	0.00010342082365377	-0.182880944770556	0.00919254563925024
chr6:34425726:34428026	-0.266424217187592	-0.0457871346758902	-0.192872221048218	-0.108521716836695	-0.0939799873760812	0.045831350993392	-0.222780255285435
chr6:34425750:34428050	-0.309682827260064	-0.149862172479735	-0.256706345168464	-0.175715947092416	-0.35795708430078	-0.118390029329591	-0.237080676430111
chr6:34425752:34428052	-0.309611859089031	-0.144502626756287	-0.275953819514259	-0.16982926651192	-0.387805276550622	-0.107740119932517	-0.165709466913971
chr6:34425767:34428067	-0.213847845861893	-0.183464860817858	-0.212008442241216	-0.169619465070791	-0.320349902740384	-0.15106221527405	-0.294928778764189
chr6:34425769:34428069	-0.215603170880993	-0.190256098197527	-0.239010511496437	-0.234205603965242	-0.478565085793286	-0.116799574983649	-0.224478499386004
chr6:57315623:57317923	-0.14391615188954	-0.185552742807613	0.0110055263950303	-0.167062820733625	-0.0990675103189743	-0.148555587440485	-0.1500796255622
chr6:57315627:57317927	-0.173270418125308	-0.162153108620152	0.0777905903994679	-0.194247476556033	-0.100398554612112	-0.222554961654402	-0.122308085110893
chr6:57315629:57317929	-0.167600634336562	-0.144825673169362	0.0836088802533608	-0.184404227797682	-0.10139222265761	-0.199822747231833	-0.105823871908326
chr6:85483396:85485696	-0.263909333284901	-0.227426074074242	-0.0191393190793876	0.0148314865978116	0.129466443247164	-0.244097876787406	-0.0422024150995051
chr7:129410070:129412370	-0.208603252106525	-0.0260812802046543	-0.030551623154042	0.062441899324644	-0.0291906505203333	-0.240200726605475	-0.0226215246400978
chr7:135748319:135750619	-0.241656376959151	-0.439288605739929	-0.344588244241074	-0.0634479349984257	-0.168112543362301	-0.232631952316788	0.092146767992558
chr7:22725199:22727499	-0.263729061675443	-0.598136456978044	0.00217634820960614	-0.0167427214149457	-0.180842852087866	-0.147795392182032	-0.0921405249134981
chr7:22725213:22727513	-0.378639564648754	-0.598585476536908	0.00043536251940865	-0.00297093675751463	-0.20721232825549	-0.159639710513241	-0.107018470394788
chr7:22725223:22727523	-0.274350740048696	-0.631502648695666	0.0500035217899172	0.0310713920893198	-0.171788963965033	-0.176500578711319	-0.117936564059288
chr7:22725239:22727539	-0.299493117221459	-0.532539471649224	0.128704591182482	0.0254998804499829	-0.199064695445745	-0.174783220998692	-0.0715388476610202
chr7:22726499:22728799	-0.107882828299361	-0.412590436421456	-0.0218917363767206	-0.0362540079249519	-0.15748894577941	-0.25400525578115	-0.0495663482729
chr7:22822510:22824810	-0.170894937464539	-0.278860412265899	-0.221020461387079	-0.294804625003329	-0.288198115873621	-0.0593172251345902	-0.13227711982061
chr7:22822549:22824849	-0.170200305037971	-0.291386722658546	-0.350939110307177	-0.208286773065168	-0.311886321308416	-0.15434754245357	-0.263296921538077
chr7:22822551:22824851	-0.192499443312113	-0.309053625267202	-0.312202873007481	-0.256625286435608	-0.33369013626467	-0.170700809453059	-0.283052261848537
chr7:22822552:22824852	-0.234432914618744	-0.274090222072636	-0.366717321568509	-0.310879613103904	-0.358302905182998	-0.139632724138748	-0.16679302060187
chr7:30920577:30922877	-0.111401778390465	-0.326000734687596	-0.0152709296802468	-0.0537751934261422	-0.0692778717713969	-0.146679672104077	0.0069529617005491
chr7:45917097:45919397	-0.201107384163495	-0.0800669862506359	-0.085081975901355	-0.138977700054924	-0.435585142761101	-0.183876074804837	-0.0272874079820279
chr7:54758882:54761182	-0.448671275147008	-0.420370132649079	-0.229367087439114	-0.252337319965949	-0.34618530640243	-0.0994424775121447	-0.279022832316248
chr7:54758898:54761198	-0.398845584962004	-0.400411859619323	-0.237083211674123	-0.279014754233775	-0.376013165380735	-0.20293420489264	-0.362304005874263
chr7:54758911:54761211	-0.392531843857422	-0.365218117571097	-0.260335905277229	-0.35406285348947	-0.371030882459006	-0.248324589444543	-0.311769044456946
chr7:54758915:54761215	-0.427507517894686	-0.384584148423491	-0.252602371288361	-0.368391727328859	-0.344222533416166	-0.227763922202863	-0.328961351695397
chr7:54758941:54761241	-0.417757850897732	-0.383521820931946	-0.244379833275634	-0.293233596515881	-0.446815040618968	-0.218126232384503	-0.277534492250332
chr7:54758946:54761246	-0.451251622950164	-0.447380886602815	-0.225418041702566	-0.296151287013591	-0.350518025463435	-0.184587816091697	-0.280947645189307
chr8:103370432:103372732	-0.302814532968029	-0.508672083450026	-0.0266718068520493	0.0850014255677569	-0.105440738694216	-0.127716281954606	-0.11143229738554
chr8:118928773:118931073	0.0367343466715305	-0.632967573472743	-0.120115340694139	-0.118131363632337	0.0450005059251493	-0.0330342201431804	-0.0475295216391325
chr8:119638514:119640814	-0.245490433685874	-0.437197265602728	-0.300163017238197	-0.291305740277017	-0.276856906368884	-0.289016073246032	-0.289151303769423
chr8:119638524:119640824	-0.271299914384962	-0.438747436088561	-0.251828878037545	-0.295918112410004	-0.29853754124581	-0.363784542004713	-0.267044614324016
chr8:119638530:119640830	-0.26860917321089	-0.44976320911985	-0.263519027754883	-0.297843516103368	-0.294160347384898	-0.290544684128059	-0.257423837957533
chr8:133250160:133252460	-0.196808074585508	-0.167548756156169	-0.140136744748426	0.123174784890242	-0.06563378266061	-0.233510829704324	-0.0853655556013839
chr8:133254582:133256882	0.0932818748069839	0.0548438429666862	-0.055191308262629	-0.0741902054572464	-0.152698991721325	-0.192836286972408	-0.0989599342709496
chr8:73989425:73991725	-0.142686510142245	-0.393672438362879	-0.107027478844312	-0.0840574084318255	-0.115580650133998	-0.159619763353767	-0.36719888810112
chr8:79608813:79611113	-0.241696604474358	-0.399814450784704	-0.171804409310132	-0.168973716396361	-0.0967257407271881	-0.31186198979744	-0.155406982039106
chr9:110579580:110581880	-0.242423418358907	-0.471798502435237	-0.0279197276858885	-0.104643604488819	0.0283970090661638	-0.0970326733263232	-0.026610947800991
chr9:115064612:115066912	-0.309623153999255	-0.294137170789137	-0.102501103194013	-0.318910613349618	-0.121591193426507	-0.132331155551853	0.0213562708687351
chr9:115117857:115120157	-0.321566225809763	-0.641204898979512	0.0558115378464403	-0.04657557058821	-0.00257071333686004	-0.233943182099441	-0.0580405890878221
chr9:115117899:115120199	-0.284449872298343	-0.560582773350304	0.0447513387386369	0.0918363910519737	0.0458761295112823	-0.135623844918453	0.0634179144136194
chr9:115117957:115120257	-0.353911470762664	-0.515101707869266	0.0356938005047484	-0.0489623723557257	-0.0394515121916029	-0.3208281390232	-0.0611953260271885
chr9:127885289:127887589	-0.0193573924662199	0.0325882632598045	-0.103174272154576	0.0354288921404276	-0.108670658803538	-0.107865256536435	-0.123976123790816
chr9:129486856:129489156	-0.271734720977707	-0.534860424654644	-0.146024165307339	0.0388074991081423	-0.00898376663462683	-0.126031280189352	0.00454433171569065
chr9:129486890:129489190	-0.156326440739129	-0.57866465530927	-0.149098382202201	0.108428078491677	-0.0873833918507609	-0.135035965188058	0.0526929030572188
chr9:129486904:129489204	-0.191142745747187	-0.573994676061029	-0.0524913857554913	0.0248632962645927	-0.0426871219039683	-0.103917743118861	-0.0282200479448802
chr9:129486913:129489213	-0.145793334882999	-0.574519350266072	-0.0635552543548394	0.112564379763358	-0.0307549521190838	-0.137912947444769	-0.0435699584661033
chr9:129486933:129489233	-0.156182713033009	-0.569491210606617	-0.0662991737121903	0.0610285638213916	0.0436288558755005	-0.132633945257661	0.0409336321680969
chr9:129486972:129489272	-0.160885257318729	-0.588442698831174	-0.0442315852971268	-0.058696599243486	0.000730581054271256	-0.179062705086486	-0.0347683104454736
chr9:129487099:129489399	-0.157438109688782	-0.589585057261414	-0.133133290330041	-0.0167020077631784	0.0432268815975358	-0.0258503561517444	-0.000401398526192343
chr9:129487106:129489406	-0.159798001343344	-0.543227662647102	-0.08696305495149	-0.0108147085650288	-0.0401985234110726	-0.0542044104299717	-0.0406552316624463
chr9:129487112:129489412	-0.196214268520575	-0.592582378261971	-0.135981347473904	0.00456884344747142	0.0386666038781416	-0.0192112319681691	0.0221752013845771
chr9:129487125:129489425	-0.192959076043811	-0.559481166662534	-0.0972935559818532	0.0234394739376166	-0.111224478368881	-0.0202328380225407	0.0337845901734992
chr9:129487130:129489430	-0.178463026381313	-0.561911093802546	-0.102299274994016	-0.0349590272205483	-0.041409824632162	-0.0634818381529309	-0.0345159982000782
chr9:129487153:129489453	-0.236912501841591	-0.566529369044976	-0.0408766686355496	0.0526618058138575	-0.0580541458101813	-0.0304279105630542	0.0374540832691152
chr9:129500778:129503078	-0.111136159434534	-0.356311991150723	0.0960529531317083	0.0184614694753965	-0.0320558825983159	-0.0559192705753217	0.039953328527987
chr9:18472099:18474399	-0.149759934875019	-0.420262497663246	-0.109342556503239	-0.0585105501994473	-0.0917390365912914	-0.174654060567746	0.0214793042308102
chr9:18472143:18474443	-0.209066845140861	-0.414511005134535	-0.0104680215750037	-0.0361595657955812	-0.0549780893822175	-0.120937096611262	-0.108925604311713
chr9:18472152:18474452	-0.269228423907354	-0.374991115930503	0.0218510273227112	-0.0128782941769932	0.00436762475386347	-0.191412249810435	-0.0552480502785538
chr9:18472168:18474468	-0.27235291460898	-0.365214061918712	0.0137558075881797	-0.00290901814047732	0.0218618707035071	-0.181666397939477	-0.0386652841614406
chr9:18472232:18474532	-0.29579194240773	-0.34603589278932	0.0358988694345357	-0.0619515589814461	-0.00835348492922932	-0.167360105032543	-0.0272922133138931
chr9:18824137:18826437	-0.0890952587435159	-0.40156663011623	-0.0992389361315793	0.0168918062902154	-0.0753069998046439	-0.147121398766832	0.0338627456360062
chr9:18824147:18826447	-0.113423186608091	-0.469967921939104	-0.0927651304051669	-0.0418957767321637	-0.244662034726994	-0.165315737665112	0.092349729257213
chr9:18827922:18830222	-0.130222401485643	-0.233741672809456	-0.118469601415643	-0.00815283916091614	-0.13633547567838	-0.0479380800656257	0.00100345174238463
chr9:5508530:5510830	-0.290341050308874	-0.332555274676502	0.0596387607772787	-0.0829050456918375	0.0363500910324793	-0.0276669712032209	-0.0355599507531743
chr9:92482177:92484477	-0.0772362594399462	-0.237482604616025	-0.144046518020139	-0.364546963304999	-0.297155864043779	-0.23564390141776	-0.17064783528369
chr9:96654448:96656748	-0.0200073020539983	-0.220667540174537	-0.187572165121781	-0.0996596120869651	-0.0475435407811317	-0.0543778364538368	-0.286014677082517
chrX:12973243:12975543	0.0523850801926214	-0.658671423705891	-0.164814578688408	-0.0209704179266952	-0.157030542217539	0.0404556547566909	0.0546363148802319
chrX:129736973:129739273	-0.0387307605211436	-0.545684069072098	-0.206048770583375	0.0180606928377936	0.0933770521083063	-0.0558552101545808	-0.0598087683197962
chrX:129736978:129739278	-0.0697181644966119	-0.43449716414197	-0.223441760572242	0.0195477449075068	0.0675779996391002	-0.051450968363817	-0.0679049736801014
chrX:133753402:133755702	-0.304735397870682	-0.0747647438023103	-0.0609987685040805	-0.194684082787786	-0.0572883827809854	-0.228067527011622	-0.034438309233031
chrX:133753407:133755707	-0.372655824088749	-0.0767059524043289	-0.0481562328908768	-0.156721830309125	-0.0768132781771696	-0.21157041162198	-0.0125089748612232
chrX:2750047:2752347	-0.263196907195819	-0.579374969481539	-0.0745364611233187	-0.00717354424031845	-0.129331673988631	-0.235096379783198	-0.191157061023355
chrX:2750051:2752351	-0.238173992067608	-0.565494296076477	-0.0768334857515954	-0.0074954753063941	-0.110082693844823	-0.301640887974733	-0.208337034945312
chrX:48466760:48469060	-0.239769408119522	-0.549029759333613	-0.135633895194397	0.0728270153459708	0.118471570658284	-0.0350581687318454	-0.118542574933097
chrX:48468011:48470311	-0.110474091497256	-0.336322676976431	-0.0180288317749441	-0.0413374511580169	-0.0516930402009692	-0.122116525304632	-0.14636573460132
chrX:48468088:48470388	-0.231659797558552	-0.438331286470916	-0.0818959715086878	-0.0259022546743206	-0.0624060911943576	-0.119921716808418	-0.00269854377877673
chrX:66615720:66618020	-0.164566078715888	-0.0965178244928947	-0.106458887522709	0.0330985078035295	-0.109730447772146	-0.154474981811416	-0.0887714928519112
chrX:66615730:66618030	-0.225021189912926	-0.0974272600050069	-0.084689444944152	-0.051408766664796	-0.136387756305864	-0.184266015311164	-0.0263559683820904
chrX:72179756:72182056	-0.261007256694987	-0.113034019851876	-0.573703083434374	-0.142831189899985	-0.235504784877305	-0.145309351427075	-0.0933927806006095
chrX:72179764:72182064	-0.27359389711557	-0.121263852667912	-0.517076809115979	-0.191914966886852	-0.217169116626317	-0.131917564972127	-0.167872853814609
chrX:72179793:72182093	-0.251850714551083	-0.138760788268523	-0.431525857557882	-0.153990675262434	-0.279043112022312	-0.114167219465887	-0.162468835869137
